Site,Date,Start,Longitude,Latitude,Elevation,Location,Formation,Fire,Species,Count,Distance,Bearing,Time,Position,Notes,Site Notes
GG-BR-03,22/12/2020,6:12,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt,Laughing Kookaburra,1,120,SW,,,,Strong winds
GG-BR-03,22/12/2020,6:12,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt,Lewin's Honeyeater,1,70,NW,6:15,,,Strong winds
GG-BR-03,22/12/2020,6:12,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt,White-browed Scrubwren,2,20,W,6:18,,,Strong winds
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Brown Cuckoo-Dove,1,50,N,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Brown Cuckoo-Dove,2,50,S,,Flyover,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Brown Cuckoo-Dove,1,40,NW,,Midstorey,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Brown Gerygone,1,50,SE,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Brown Gerygone,1,50,S,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Brown Gerygone,1,50,SW,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Cicadabird,1,90,S,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Eastern Whipbird,1,80,E,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Golden Whistler,1,80,N,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Grey Shrike-thrush,1,60,SE,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Australian King-Parrot,1,80,S,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Leaden Flycatcher,1,70,N,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Lewin's Honeyeater,1,50,N,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Paradise Riflebird,1,30,E,,Canopy,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Rainbow Lorikeet,1,,,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Red-browed Finch,1,10,NW,6:48,Midstorey,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Rufous Fantail,1,10,N,6:45,Midstorey,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Scaly-breasted Lorikeet,4,60,E,,Canopy,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Spotted Pardalote,1,120,N,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Spotted Pardalote,1,100,SE,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Sulphur-crested Cockatoo,2,100,E,,Canopy,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,White-throated Treecreeper,1,60,S,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,White-throated Treecreeper,1,80,NW,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,White-throated Treecreeper,1,80,E,,,,
GG-BR-04,22/12/2020,6:39,153.3268692,-28.60305095,,Gibbergunya Range Road,Rainforest,Burnt,Wonga Pigeon,1,70,N,6:39,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Albert's Lyrebird,1,60,NW,,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Brown Cuckoo-Dove,3,70,SE,5:43,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Brown Cuckoo-Dove,1,100,N,,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Brown Gerygone,2,30,NE,,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Eastern Spinebill,1,40,S,,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Eastern Whipbird,1,30,NW,,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Eastern Whipbird,1,30,NE,,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Eastern Whipbird,1,80,W,,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Green Catbird,1,30,NE,5:42,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Green Catbird,1,70,W,,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Laughing Kookaburra,1,100,N,5:44,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Lewin's Honeyeater,1,40,S,,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Lewin's Honeyeater,1,50,NE,,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Lewin's Honeyeater,1,20,W,5:46,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Australian Logrunner,1,60,N,,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Paradise Riflebird,1,80,N,,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Rose-crowned Fruit-Dove,1,50,E,,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Wompoo Fruit-Dove,1,20,NE,5:51,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Wonga Pigeon,1,20,SE,5:48,,,
GG-UR-01,21/12/2020,5:42,153.333358,-28.574034,455.375,Gibbergunya Range Road,Rainforest,Unburnt,Wonga Pigeon,1,120,SW,,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Satin Bowerbird,,,,,,Out of Survey,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Black-faced Monarch,1,40,SE,,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Brown Cuckoo-Dove,1,60,N,,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Brown Cuckoo-Dove,1,80,NW,,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Brown Cuckoo-Dove,1,60,S,,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Brown Gerygone,2,20,S,,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Crimson Rosella,1,80,S,6:30,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Eastern Whipbird,1,80,W,6:29,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Eastern Yellow Robin,1,20,W,,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Golden Whistler,1,40,NE,6:22,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Golden Whistler,1,50,SW,,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Grey Shrike-thrush,1,60,NE,,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Lewin's Honeyeater,1,70,W,,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Lewin's Honeyeater,1,30,SE,,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Mistletoebird,1,50,W,,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Rose-crowned Fruit-Dove,1,60,E,6:26,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,Rufous Fantail,1,40,SW,6:23,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,White-browed Scrubwren,2,20,W,6:24,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,White-browed Scrubwren,1,10,E,,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,White-throated Treecreeper,1,5,N,,,,
GG-UR-02,21/12/2020,6:22,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt,White-throated Treecreeper,1,60,S,,,,
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Brown Cuckoo-Dove,1,100,N,,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Brown Gerygone,1,40,NE,,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Brown Gerygone,1,30,S,,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Eastern Whipbird,1,20,SW,,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Golden Whistler,1,60,SE,,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Golden Whistler,1,60,SW,,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Grey Shrike-thrush,1,80,N,,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Australian King-Parrot,2,50,W,6:01,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Large-billed Scrubwren,1,50,SW,,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Large-billed Scrubwren,1,40,E,,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Lewin's Honeyeater,1,60,S,5:59,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Australian Logrunner,1,10,NE,5:55,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Australian Logrunner,1,20,SW,,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Pale-yellow Robin,1,10,S,,Midstorey,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Paradise Riflebird,1,70,E,,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Rose-crowned Fruit-Dove,1,80,E,,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Rufous Fantail,1,30,S,5:57,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,Silvereye,1,40,S,6:03,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,White-browed Scrubwren,1,20,SE,,,,Strong winds
GG-UR-03,22/12/2020,5:55,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt,White-browed Scrubwren,1,20,SW,,,,Strong winds
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Black-faced Monarch,1,20,S,,Canopy,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Brown Cuckoo-Dove,1,80,E,,,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Brown Cuckoo-Dove,1,80,NE,,,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Brown Cuckoo-Dove,1,100,SE,,,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Brown Gerygone,2,40,SE,,,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Brown Gerygone,1,30,S,,,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Golden Whistler,1,70,E,,,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Grey Fantail,1,40,S,,,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Grey Fantail,1,30,NE,,,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Lewin's Honeyeater,1,50,SE,7:07,,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Lewin's Honeyeater,1,40,N,,,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Little Shrike-thrush,1,30,SW,,Understorey,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Pied Currawong,1,80,NW,,,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Rose-crowned Fruit-Dove,1,80,E,,,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Rufous Fantail,1,40,SE,7:00,,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Spectacled Monarch,2,20,S,7:01,Canopy,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,White-throated Treecreeper,1,50,NW,,,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Wompoo Fruit-Dove,1,10,E,6:59,Canopy,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Wompoo Fruit-Dove,1,40,SE,,,,
GG-UR-04,22/12/2020,6:59,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt,Wonga Pigeon,1,80,N,,,,
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Eastern Rosella,1,,,,Flyover,Out of Survey,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Golden Whistler,1,,,,,Out of Survey,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,White-naped Honeyeater,2,,,,,Out of Survey,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Yellow-tufted Honeyeater,2,,,,,Out of Survey,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Eastern Whipbird,1,200,NE,,,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Eastern Yellow Robin,2,20,N,,Midstorey,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Grey Butcherbird,1,120,E,,,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Grey Fantail,1,50,E,,,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Grey Fantail,1,60,N,,,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Grey Shrike-thrush,1,80,N,,,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Laughing Kookaburra,1,200,W,,,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Noisy Friarbird,1,50,SW,,,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Olive-backed Oriole,1,10,S,,Canopy,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Painted Button-quail,2,40,S,,,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Painted Button-quail,1,150,NW,,,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Rufous Whistler,2,70,N,,,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Rufous Whistler,1,50,SW,,,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Rufous Whistler,1,60,NE,,,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Spotted Pardalote,1,80,SW,,,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,White-throated Treecreeper,1,100,SE,6:45,,,Light rain
GI-BS-01,4/12/2020,6:40,152.263156,-28.924645,696.992,Girard State Forest,Dry Sclerophyll,Burnt,Yellow-faced Honeyeater,1,70,NE,,,,Light rain
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Australian Magpie,1,100,NW,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Black-faced Cuckoo-shrike,1,150,N,,Flyover,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Brown Cuckoo-Dove,1,20,SW,,Canopy,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Brown Cuckoo-Dove,1,100,W,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Cicadabird,1,120,NE,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Eastern Koel,1,200,E,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Eastern Whipbird,1,100,N,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Eastern Whipbird,1,80,SE,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Golden Whistler,1,60,N,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Golden Whistler,1,80,SE,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Grey Shrike-thrush,1,80,NW,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Grey Shrike-thrush,1,80,S,7:15,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Laughing Kookaburra,2,60,NE,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Noisy Friarbird,1,70,E,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Painted Button-quail,1,60,N,7:17,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Painted Button-quail,1,70,SE,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Pied Currawong,1,130,E,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Restless Flycatcher,1,70,E,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Restless Flycatcher,1,90,NW,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Rufous Whistler,1,80,SW,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Sacred Kingfisher,1,20,N,,Canopy,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Sacred Kingfisher,1,60,NW,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Silvereye,4,60,E,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,White-throated Treecreeper,1,80,NE,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,White-throated Treecreeper,1,80,E,,,,
GI-BS-02,4/12/2020,7:11,152.267556,-28.9193,680.893,Girard State Forest,Dry Sclerophyll,Burnt,Yellow-tufted Honeyeater,1,30,N,7:13,Midstorey,,
GI-BS-03,5/12/2020,5:57,152.265816,-28.915573,678.139,Girard State Forest,Dry Sclerophyll,Burnt,Yellow-tufted Honeyeater,3,30,W,,Canopy,Fledgeling,
GI-BS-03,5/12/2020,5:57,152.265816,-28.915573,678.139,Girard State Forest,Dry Sclerophyll,Burnt,Red-browed Finch,,,,,,Out of Survey,
GI-BS-03,5/12/2020,5:57,152.265816,-28.915573,678.139,Girard State Forest,Dry Sclerophyll,Burnt,Willie Wagtail,,,,,,Out of Survey,
GI-BS-03,5/12/2020,5:57,152.265816,-28.915573,678.139,Girard State Forest,Dry Sclerophyll,Burnt,Crimson Rosella,1,80,W,,,,
GI-BS-03,5/12/2020,5:57,152.265816,-28.915573,678.139,Girard State Forest,Dry Sclerophyll,Burnt,Eastern Koel,1,200,SE,6:02,,,
GI-BS-03,5/12/2020,5:57,152.265816,-28.915573,678.139,Girard State Forest,Dry Sclerophyll,Burnt,Golden Whistler,1,60,SW,,,,
GI-BS-03,5/12/2020,5:57,152.265816,-28.915573,678.139,Girard State Forest,Dry Sclerophyll,Burnt,Grey Shrike-thrush,1,50,S,,,,
GI-BS-03,5/12/2020,5:57,152.265816,-28.915573,678.139,Girard State Forest,Dry Sclerophyll,Burnt,Australian King-Parrot,4,40,W,,Midstorey,,
GI-BS-03,5/12/2020,5:57,152.265816,-28.915573,678.139,Girard State Forest,Dry Sclerophyll,Burnt,Laughing Kookaburra,1,100,S,,,,
GI-BS-03,5/12/2020,5:57,152.265816,-28.915573,678.139,Girard State Forest,Dry Sclerophyll,Burnt,Little Lorikeet,4,20,N,,Canopy,,
GI-BS-03,5/12/2020,5:57,152.265816,-28.915573,678.139,Girard State Forest,Dry Sclerophyll,Burnt,Noisy Friarbird,1,20,N,,Midstorey,,
GI-BS-03,5/12/2020,5:57,152.265816,-28.915573,678.139,Girard State Forest,Dry Sclerophyll,Burnt,Noisy Friarbird,1,60,NW,,,,
GI-BS-03,5/12/2020,5:57,152.265816,-28.915573,678.139,Girard State Forest,Dry Sclerophyll,Burnt,Olive-backed Oriole,1,80,SE,,,,
GI-BS-03,5/12/2020,5:57,152.265816,-28.915573,678.139,Girard State Forest,Dry Sclerophyll,Burnt,Olive-backed Oriole,1,80,N,,,,
GI-BS-03,5/12/2020,5:57,152.265816,-28.915573,678.139,Girard State Forest,Dry Sclerophyll,Burnt,Painted Button-quail,1,70,W,,,,
