,X1,Site,Bearing,Point,Litter.Cover,Litter.Depth.OG,Litter.Depth,Undergrowth,Growth..2m,Canopy.Cover,Notes,Recorder,Treatment,Longitude,Latitude,Elevation,Location,Formation,Fire
549,819,BR-BR-05,West,40,90,19,14,"5, 15",18.2,30,,BP,RainforestBurnt,152.756364,-28.372234,552.432,Border Ranges,Rainforest,Burnt
550,821,BR-BR-05,West,50,100,41,36,,8.8,50,,BP,RainforestBurnt,152.756364,-28.372234,552.432,Border Ranges,Rainforest,Burnt
551,823,BR-UR-05,North,10,20,18,13,,1,100,,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
552,825,BR-UR-05,North,20,90,54,49,"74, 80",7.5,90,,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
553,827,BR-UR-05,North,30,80,47,42,,2.8,90,,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
554,829,BR-UR-05,North,40,50,50,45,"68, 181",4.4,90,,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
555,831,BR-UR-05,North,50,70,45,40,"4, 191",0.2,80,,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
556,833,BR-UR-05,East,10,40,37,32,"111, 168, 174",0.2,90,Rocks,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
557,835,BR-UR-05,East,20,30,85,80,,3.3,100,Rocks,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
558,837,BR-UR-05,East,30,40,107,102,5,2.9,90,Rocks,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
559,839,BR-UR-05,East,40,100,24,19,,2.7,90,Rocks,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
560,841,BR-UR-05,East,50,60,23,18,,5.9,90,Rocks,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
561,843,BR-UR-05,South,10,90,40,35,139,1,100,Rocks,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
562,845,BR-UR-05,South,20,10,25,20,,3.2,100,Rocks,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
563,847,BR-UR-05,South,30,90,29,24,,7.6,90,,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
564,849,BR-UR-05,South,40,90,70,65,49,21.8,90,Rocks,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
565,851,BR-UR-05,South,50,100,44,39,"76, 82, 83, 85",0.2,80,,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
566,853,BR-UR-05,West,10,40,75,70,"184, 170",0.2,100,,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
567,855,BR-UR-05,West,20,90,29,24,,1.1,100,,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
568,857,BR-UR-05,West,30,100,34,29,,20.1,90,,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
569,859,BR-UR-05,West,40,100,74,69,,1.6,90,,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
570,861,BR-UR-05,West,50,90,51,46,,4.5,100,,,RainforestUnburnt,152.757377,-28.371518,565.157,Border Ranges,Rainforest,Unburnt
571,863,TL-BR-01,North,10,100,25,20,"7, 14, 174",15.7,50,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
572,865,TL-BR-01,North,20,20,15,10,"5, 12, 48, 60",15.6,20,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
573,867,TL-BR-01,North,30,10,21,16,"20, 34, 49, 62",30.8,10,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
574,869,TL-BR-01,North,40,10,15,10,"1, 2, 12, 17, 26",28.6,10,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
575,871,TL-BR-01,North,50,90,19,14,"3, 20, 57, 65, 72, 74, 100",31.2,70,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
576,873,TL-BR-01,East,10,50,16,11,9,18.1,70,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
577,875,TL-BR-01,East,20,100,20,15,"6, 41, 185",1.8,70,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
578,877,TL-BR-01,East,30,80,28,23,5,1.5,90,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
579,879,TL-BR-01,East,40,100,14,9,"13, 19",3.7,40,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
580,881,TL-BR-01,East,50,60,30,25,10,23.2,10,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
581,883,TL-BR-01,South,10,80,42,37,"4, 39",19.8,70,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
582,885,TL-BR-01,South,20,100,44,39,"30, 42, 64",0.8,60,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
583,887,TL-BR-01,South,30,90,21,16,"6, 10, 16, 24",7.1,10,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
584,889,TL-BR-01,South,40,50,24,19,,38.9,20,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
585,891,TL-BR-01,South,50,100,36,31,"16, 24, 72",31.6,30,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
586,893,TL-BR-01,West,10,10,38,33,"1, 2, 6",20.2,60,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
587,895,TL-BR-01,West,20,80,32,27,27,1.8,50,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
588,897,TL-BR-01,West,30,100,32,27,2,12.8,80,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
589,899,TL-BR-01,West,40,90,24,19,,2.2,50,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
590,901,TL-BR-01,West,50,90,32,27,"6, 24, 29, 58",18.2,20,,,RainforestBurnt,152.4001112,-28.48316031,NA,Tooloom,Rainforest,Burnt
591,903,TL-UR-01,North,10,70,26,21,6,22.3,80,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
592,905,TL-UR-01,North,20,100,48,43,,3.3,90,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
593,907,TL-UR-01,North,30,80,25,20,"27, 36",5.1,80,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
594,909,TL-UR-01,North,40,100,18,13,,3,80,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
595,911,TL-UR-01,North,50,90,15,10,,6.9,90,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
596,913,TL-UR-01,East,10,50,24,19,,8.3,100,Base of Tree,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
597,915,TL-UR-01,East,20,100,51,46,8,7.1,90,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
598,917,TL-UR-01,East,30,100,10,5,"72, 83, 94",0.8,90,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
599,919,TL-UR-01,East,40,100,33,28,169,1.6,90,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
600,921,TL-UR-01,East,50,100,37,32,111,1.3,90,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
601,923,TL-UR-01,South,10,100,41,36,44,7.6,90,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
602,925,TL-UR-01,South,20,100,32,27,"22, 131",6.4,90,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
603,927,TL-UR-01,South,30,90,41,36,,9.6,90,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
604,929,TL-UR-01,South,40,90,34,29,6,5.5,90,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
605,931,TL-UR-01,South,50,100,34,29,,0.2,90,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
606,933,TL-UR-01,West,10,100,31,26,"31, 38",24.2,60,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
607,935,TL-UR-01,West,20,100,15,10,1,9.1,80,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
608,937,TL-UR-01,West,30,50,36,31,66,3.7,90,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
609,939,TL-UR-01,West,40,90,35,30,"8, 11",1.5,90,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
610,941,TL-UR-01,West,50,100,69,64,,6.8,90,,,RainforestUnburnt,152.401316,-28.482154,681.895,Tooloom,Rainforest,Unburnt
611,943,TL-BS-01,Northeast,10,80,18,13,18,9.8,30,,BP,Dry SclerophyllBurnt,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt
612,945,TL-BS-01,Northeast,20,90,18,13,18,10.9,50,,BP,Dry SclerophyllBurnt,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt
613,947,TL-BS-01,Northeast,30,80,48,43,48,1.6,90,Base of Tree,BP,Dry SclerophyllBurnt,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt
614,949,TL-BS-01,Northeast,40,40,11,6,11,14.6,10,,BP,Dry SclerophyllBurnt,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt
615,951,TL-BS-01,Northeast,50,100,30,25,30,3.4,20,,BP,Dry SclerophyllBurnt,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt
616,953,TL-BS-01,Southeast,10,40,29,24,29,11.8,30,,BP,Dry SclerophyllBurnt,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt
617,955,TL-BS-01,Southeast,20,40,17,12,17,NA,0,,BP,Dry SclerophyllBurnt,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt
618,957,TL-BS-01,Southeast,30,90,20,15,20,0.2,60,,BP,Dry SclerophyllBurnt,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt
619,959,TL-BS-01,Southeast,40,90,28,23,28,NA,0,,BP,Dry SclerophyllBurnt,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt
620,961,TL-BS-01,Southeast,50,20,40,35,40,17.8,40,,BP,Dry SclerophyllBurnt,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt
621,963,TL-BS-01,Southwest,10,10,12,7,12,19.7,10,,BP,Dry SclerophyllBurnt,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt
622,965,TL-BS-01,Southwest,20,60,10,5,10,23.9,30,,BP,Dry SclerophyllBurnt,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt
623,967,TL-BS-01,Southwest,30,50,16,11,16,9.1,80,,BP,Dry SclerophyllBurnt,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt
624,969,TL-BS-01,Southwest,40,40,45,40,45,10.2,30,Log,BP,Dry SclerophyllBurnt,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt
625,971,TL-BS-01,Southwest,50,30,22,17,22,17.9,20,,BP,Dry SclerophyllBurnt,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt
626,972,TL-US-01,Northeast,50,90,20,15,"40, 88, 157",2.8,10,Fallen Tree,BP,Dry SclerophyllUnburnt,152.352818,-28.514677,607.152,Captains Creek,Dry Sclerophyll,Unburnt
627,974,TL-US-01,Northeast,40,90,17,12,"10, 30",1.3,10,,BP,Dry SclerophyllUnburnt,152.352818,-28.514677,607.152,Captains Creek,Dry Sclerophyll,Unburnt
628,976,TL-US-01,Northeast,30,100,30,25,,5.3,80,,BP,Dry SclerophyllUnburnt,152.352818,-28.514677,607.152,Captains Creek,Dry Sclerophyll,Unburnt
629,978,TL-US-01,Northeast,20,80,32,27,"2, 4, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 30",9.8,20,,BP,Dry SclerophyllUnburnt,152.352818,-28.514677,607.152,Captains Creek,Dry Sclerophyll,Unburnt
630,980,TL-US-01,Northeast,10,90,27,22,"18, 23, 24, 25, 26, 45, 51, 52",7.7,10,,BP,Dry SclerophyllUnburnt,152.352818,-28.514677,607.152,Captains Creek,Dry Sclerophyll,Unburnt
631,982,TL-US-01,Southeast,50,90,33,28,8,19.9,70,,BP,Dry SclerophyllUnburnt,152.352818,-28.514677,607.152,Captains Creek,Dry Sclerophyll,Unburnt
632,984,TL-US-01,Southeast,40,50,21,16,"8, 22, 26, 29, 34, 55, 37",1.6,80,Fallen Tree,BP,Dry SclerophyllUnburnt,152.352818,-28.514677,607.152,Captains Creek,Dry Sclerophyll,Unburnt
633,986,TL-US-01,Southeast,30,80,36,31,"24, 32, 54",13.2,30,,BP,Dry SclerophyllUnburnt,152.352818,-28.514677,607.152,Captains Creek,Dry Sclerophyll,Unburnt
634,988,TL-US-01,Southeast,20,80,34,29,,6.3,50,,BP,Dry SclerophyllUnburnt,152.352818,-28.514677,607.152,Captains Creek,Dry Sclerophyll,Unburnt
635,990,TL-US-01,Southeast,10,100,40,35,"2, 9",6.9,90,,BP,Dry SclerophyllUnburnt,152.352818,-28.514677,607.152,Captains Creek,Dry Sclerophyll,Unburnt
636,992,TL-US-01,Southwest,50,100,21,16,31,9,40,,BP,Dry SclerophyllUnburnt,152.352818,-28.514677,607.152,Captains Creek,Dry Sclerophyll,Unburnt
637,994,TL-US-01,Southwest,40,100,41,36,,10.1,50,,BP,Dry SclerophyllUnburnt,152.352818,-28.514677,607.152,Captains Creek,Dry Sclerophyll,Unburnt
638,996,TL-US-01,Southwest,30,100,30,25,"2, 16, 17, 68",6.8,70,,BP,Dry SclerophyllUnburnt,152.352818,-28.514677,607.152,Captains Creek,Dry Sclerophyll,Unburnt
639,998,TL-US-01,Southwest,20,80,56,51,"13, 22, 25, 30, 31, 32, 33",2.5,80,,BP,Dry SclerophyllUnburnt,152.352818,-28.514677,607.152,Captains Creek,Dry Sclerophyll,Unburnt
640,1000,TL-US-01,Southwest,10,80,15,10,"3, 11, 19, 24",10.3,30,,BP,Dry SclerophyllUnburnt,152.352818,-28.514677,607.152,Captains Creek,Dry Sclerophyll,Unburnt
641,1003,TL-BS-02,North,10,60,14,9,"2, 12, 13, 14, 15",7.8,60,,,Dry SclerophyllBurnt,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt
642,1005,TL-BS-02,North,20,30,29,24,"4, 8, 14, 17, 22",4.5,70,Base of Tree,,Dry SclerophyllBurnt,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt
643,1007,TL-BS-02,North,30,60,27,22,"1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 18, 23, 37, 61",13.8,10,,,Dry SclerophyllBurnt,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt
644,1009,TL-BS-02,North,40,90,24,19,"5, 8, 9, 10, 11, 12, 14, 18, 19, 24, 42",19,10,,,Dry SclerophyllBurnt,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt
645,1011,TL-BS-02,North,50,90,27,22,"27, 30",7.1,30,,,Dry SclerophyllBurnt,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt
646,1013,TL-BS-02,East,10,90,22,17,"2, 17, 33, 52",10.3,60,,,Dry SclerophyllBurnt,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt
647,1015,TL-BS-02,East,20,100,31,26,"7, 23",7.2,50,,,Dry SclerophyllBurnt,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt
648,1017,TL-BS-02,East,30,90,29,24,"1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 38, 45",6.6,40,,,Dry SclerophyllBurnt,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt
649,1019,TL-BS-02,East,40,80,11,6,"6, 8, 48",19.8,40,,,Dry SclerophyllBurnt,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt
650,1021,TL-BS-02,East,50,100,26,21,"1, 33",9.7,70,,,Dry SclerophyllBurnt,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt
651,1023,TL-BS-02,South,10,90,19,14,"29, 34, 39",3.9,50,,,Dry SclerophyllBurnt,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt
652,1025,TL-BS-02,South,20,80,26,21,"2, 15, 23, 36",4.3,60,,,Dry SclerophyllBurnt,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt
653,1027,TL-BS-02,South,30,20,23,18,"15, 23, 24, 25, 28, 38",13.7,30,,,Dry SclerophyllBurnt,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt
654,1029,TL-BS-02,South,40,70,32,27,"2, 18, 23, 28, 29, 32",2.9,20,,,Dry SclerophyllBurnt,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt
655,1031,TL-BS-02,South,50,40,22,17,23,13.8,40,,,Dry SclerophyllBurnt,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt
656,1033,TL-US-02,Northeast,10,100,28,23,16,16.8,50,Maybe burnt,,Dry SclerophyllUnburnt,152.355016,-28.512885,715.41,Captains Creek,Dry Sclerophyll,Unburnt
657,1035,TL-US-02,Northeast,20,100,24,19,"16, 26, 39, 54",0.6,60,Maybe burnt,,Dry SclerophyllUnburnt,152.355016,-28.512885,715.41,Captains Creek,Dry Sclerophyll,Unburnt
658,1037,TL-US-02,Northeast,30,100,30,25,,14,30,Maybe burnt,,Dry SclerophyllUnburnt,152.355016,-28.512885,715.41,Captains Creek,Dry Sclerophyll,Unburnt
659,1039,TL-US-02,Northeast,40,90,34,29,"22, 56",19.8,10,Maybe burnt,,Dry SclerophyllUnburnt,152.355016,-28.512885,715.41,Captains Creek,Dry Sclerophyll,Unburnt
660,1041,TL-US-02,Northeast,50,100,29,24,"1, 13",16.2,50,Maybe burnt,,Dry SclerophyllUnburnt,152.355016,-28.512885,715.41,Captains Creek,Dry Sclerophyll,Unburnt
661,1043,TL-US-02,Southeast,10,0,5,0,,NA,0,Fallen Tree,,Dry SclerophyllUnburnt,152.355016,-28.512885,715.41,Captains Creek,Dry Sclerophyll,Unburnt
662,1045,TL-US-02,Southeast,20,90,30,25,"54, 74, 121",4.5,60,,,Dry SclerophyllUnburnt,152.355016,-28.512885,715.41,Captains Creek,Dry Sclerophyll,Unburnt
663,1047,TL-US-02,Southeast,30,100,16,11,,12.9,70,,,Dry SclerophyllUnburnt,152.355016,-28.512885,715.41,Captains Creek,Dry Sclerophyll,Unburnt
664,1049,TL-US-02,Southeast,40,100,37,32,"2, 15",16.6,50,,,Dry SclerophyllUnburnt,152.355016,-28.512885,715.41,Captains Creek,Dry Sclerophyll,Unburnt
665,1051,TL-US-02,Southeast,50,100,36,31,"21, 57",16.5,40,,,Dry SclerophyllUnburnt,152.355016,-28.512885,715.41,Captains Creek,Dry Sclerophyll,Unburnt
666,1053,TL-US-02,Southwest,10,80,23,18,"1, 2",14.1,20,,,Dry SclerophyllUnburnt,152.355016,-28.512885,715.41,Captains Creek,Dry Sclerophyll,Unburnt
667,1055,TL-US-02,Southwest,20,90,25,20,"1, 2, 3, 15",16.8,10,,,Dry SclerophyllUnburnt,152.355016,-28.512885,715.41,Captains Creek,Dry Sclerophyll,Unburnt
668,1057,TL-US-02,Southwest,30,100,52,47,"12, 30",7.4,30,,,Dry SclerophyllUnburnt,152.355016,-28.512885,715.41,Captains Creek,Dry Sclerophyll,Unburnt
669,1059,TL-US-02,Southwest,40,80,31,26,"20, 22, 40",10.1,50,Log,,Dry SclerophyllUnburnt,152.355016,-28.512885,715.41,Captains Creek,Dry Sclerophyll,Unburnt
670,1061,TL-US-02,Southwest,50,90,33,28,,11.5,30,,,Dry SclerophyllUnburnt,152.355016,-28.512885,715.41,Captains Creek,Dry Sclerophyll,Unburnt
671,1063,TL-BS-03,North,10,80,24,19,1,17.7,50,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
672,1065,TL-BS-03,North,20,40,16,11,"13, 14, 35, 42",11.4,50,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
673,1067,TL-BS-03,North,30,40,20,15,"4, 8, 12",19.3,50,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
674,1069,TL-BS-03,North,40,50,25,20,"11, 26, 28",NA,0,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
675,1071,TL-BS-03,North,50,40,17,12,,19,20,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
676,1073,TL-BS-03,East,10,90,20,15,"7, 8, 9, 10, 11, 12, 23, 27, 34, 39, 52",18.6,70,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
677,1075,TL-BS-03,East,20,100,22,17,1,9.1,70,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
678,1077,TL-BS-03,East,30,60,17,12,"10, 22, 36",NA,0,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
679,1079,TL-BS-03,East,40,80,15,10,"10, 13, 20, 21, 22, 23, 24, 29, 35, 56",2.8,70,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
680,1081,TL-BS-03,East,50,40,11,6,1,18.8,10,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
681,1083,TL-BS-03,West,10,30,15,10,"2, 3, 18, 35",18.8,20,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
682,1085,TL-BS-03,West,20,50,24,19,"4, 5, 6, 7, 8, 12, 17, 18",19.8,60,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
683,1087,TL-BS-03,West,30,70,26,21,"5, 24, 26",7.3,60,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
684,1089,TL-BS-03,West,40,80,22,17,"2, 7",24.6,80,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
685,1091,TL-BS-03,West,50,70,21,16,,14.8,70,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
686,1093,TL-BS-03,South,10,70,28,23,"20, 22, 28",19.8,60,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
687,1095,TL-BS-03,South,20,50,25,20,"7, 9, 15, 24, 29, 30, 31, 72",22.8,40,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
688,1097,TL-BS-03,South,30,90,23,18,,17.3,40,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
689,1099,TL-BS-03,South,40,80,21,16,,19.8,50,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
690,1101,TL-BS-03,South,50,50,26,21,"6, 14, 15, 21, 23",NA,0,,,Dry SclerophyllBurnt,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt
691,1103,TL-US-03,North,10,40,29,24,"1, 2, 3, 4, 5, 6, 16, 17, 22, 52, 65",13,40,,,Dry SclerophyllUnburnt,152.36208,-28.504105,738.187,Captains Creek,Dry Sclerophyll,Unburnt
692,1105,TL-US-03,North,20,90,15,10,"1, 12, 17",5.8,60,,,Dry SclerophyllUnburnt,152.36208,-28.504105,738.187,Captains Creek,Dry Sclerophyll,Unburnt
693,1107,TL-US-03,North,30,60,36,31,"1, 2, 3, 15, 32, 45, 99",NA,0,,,Dry SclerophyllUnburnt,152.36208,-28.504105,738.187,Captains Creek,Dry Sclerophyll,Unburnt
694,1109,TL-US-03,North,40,70,42,37,"1, 2, 3, 4, 5, 9, 16, 29, 30",8.5,30,,,Dry SclerophyllUnburnt,152.36208,-28.504105,738.187,Captains Creek,Dry Sclerophyll,Unburnt
695,1111,TL-US-03,North,50,50,38,33,"1, 2, 3, 4, 5, 32, 36, 59",17.8,50,,,Dry SclerophyllUnburnt,152.36208,-28.504105,738.187,Captains Creek,Dry Sclerophyll,Unburnt
696,1113,TL-US-03,East,10,50,24,19,"2, 3",16.8,20,,,Dry SclerophyllUnburnt,152.36208,-28.504105,738.187,Captains Creek,Dry Sclerophyll,Unburnt
697,1115,TL-US-03,East,20,80,16,11,"5, 13, 41, 42",14.4,10,,,Dry SclerophyllUnburnt,152.36208,-28.504105,738.187,Captains Creek,Dry Sclerophyll,Unburnt
698,1117,TL-US-03,East,30,60,22,17,"3, 5",11.8,50,,,Dry SclerophyllUnburnt,152.36208,-28.504105,738.187,Captains Creek,Dry Sclerophyll,Unburnt
699,1119,TL-US-03,East,40,30,27,22,"4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17",14.8,30,,,Dry SclerophyllUnburnt,152.36208,-28.504105,738.187,Captains Creek,Dry Sclerophyll,Unburnt
700,1121,TL-US-03,East,50,70,26,21,"1, 2, 3, 4, 5, 6, 13, 15, 21, 28",1.7,50,,,Dry SclerophyllUnburnt,152.36208,-28.504105,738.187,Captains Creek,Dry Sclerophyll,Unburnt
701,1123,TL-US-03,South,10,90,26,21,"1, 2, 3, 4, 5, 6, 43, 73",10.8,50,,,Dry SclerophyllUnburnt,152.36208,-28.504105,738.187,Captains Creek,Dry Sclerophyll,Unburnt
702,1125,TL-US-03,South,20,90,29,24,"12, 14, 16",16.8,40,,,Dry SclerophyllUnburnt,152.36208,-28.504105,738.187,Captains Creek,Dry Sclerophyll,Unburnt
703,1127,TL-US-03,South,30,30,31,26,"4, 12, 13, 14, 15, 19, 22",15.2,50,,,Dry SclerophyllUnburnt,152.36208,-28.504105,738.187,Captains Creek,Dry Sclerophyll,Unburnt
